"GeneID"	"logFC"	"logCPM"	"F"	"PValue"	"FDR"
"Dlc1"	0.559165468284229	5.66514698114331	12.0638285958822	0.000514320435946717	0.0113747863353549
"Gm34280"	0.979858920979247	2.30943005585399	12.062920830626	0.000514448286454585	0.0113747863353549
"Arid2"	0.560050882716195	5.46648195298495	12.0555518420965	0.000516485749027937	0.0114109287342217
"Gnas"	-0.602623956269934	9.03663195316415	12.0554619507435	0.000516510653443021	0.0114109287342217
"Nupl1"	0.63288240448819	4.13460531082676	12.0528452820418	0.000517236133416166	0.0114222265836725
"Capg"	-1.27374053407681	1.38911870834472	12.0481582208098	0.000518538208846323	0.0114462428864617
"Bud31"	-0.560704807052791	5.37265144417062	12.034228940877	0.000522427353007063	0.0115273228143035
"Adck2"	0.660161645108411	3.88902703038731	12.0327001053846	0.000522856002967202	0.0115320117099252
"Zfp84"	0.758620589623917	3.28247190469066	12.0302275390618	0.000523550004662961	0.0115425468590012
"Arhgap26"	0.575526029694974	7.30675279859448	12.0289542120623	0.000523907765663114	0.0115456633710963
"Samd4"	-0.769068516685181	3.2347731312331	12.0175444065186	0.00052712456126368	0.0116117575215116
"Gm27786"	-5.13764137233435	-1.09632240915607	12.0121181106014	0.000528898595676137	0.0116460283842794
"Sirt1"	0.632126527853761	4.12975814382419	12.0075789621865	0.000529950452902346	0.0116643756244632
"Dusp16"	0.564612603940238	5.17947004115151	12.0018152126862	0.000531591849312998	0.0116956783242872
"Snf8"	-0.57525466886662	4.87833643998498	12.0023144536657	0.000531899155873816	0.0116976156897509
"Dcaf12l1"	-1.01247261536247	2.17956618518786	11.9976322771482	0.000532786275565357	0.0117122975526323
"Ift27"	-0.86080842133486	2.81209722391339	11.9946097839891	0.000533651026288311	0.0117264757848271
"Csmd1"	-2.8076855421749	-0.457163311692075	11.9880393793049	0.00053553574365141	0.0117630459164404
"Apcs"	-0.558115585143098	5.48189016002147	11.967900392813	0.000541511176117158	0.0118894015552999
"Il1r1"	-0.558777458003118	5.37411733849097	11.9635395637336	0.000542622943124453	0.011908910688819
"B3gat2"	-0.594170885044631	4.55520380571535	11.9558679636716	0.000544861558791315	0.0119531244844544
"Nudcd2"	-0.57709607083657	4.79747274004045	11.9476349025113	0.000547274385588846	0.0119961025096633
"Pxk"	0.560214815879431	5.29121185313674	11.9470904586623	0.000547434323068448	0.0119961025096633
"Prkaa2"	0.55677322120419	5.58670196505431	11.94769616266	0.000547495166364219	0.0119961025096633
"Camsap2"	0.633878377966865	4.09625411721783	11.943051238353	0.000548622371315694	0.0120158659182292
"Akt2-ps"	1.04379425380509	2.0530885795805	11.9406979585294	0.000549315736743066	0.0120261151015399
"Ddt"	-0.572988041154698	4.9011307639245	11.9406823267567	0.000549649640994993	0.0120284894569343
"Gm10698"	0.825096114024989	2.950346600304	11.9388519835466	0.000550102075812713	0.0120319768002937
"Xiap"	0.568751847584596	7.0342923153048	11.9374978482948	0.000550260030227291	0.0120319768002937
"Ttpal"	0.604840616086496	4.40429065533518	11.9345322359011	0.000551136590760875	0.0120462066885969
"Slc26a10"	-0.561995733111443	5.23148107625258	11.9354180358631	0.000552136237505653	0.0120631141194263
"Adh7"	0.561726578085177	6.512165595781	11.9280618361268	0.000553053974838519	0.012074944479623
"Acvr2b"	1.11230845157227	1.83020322947539	11.9278045229207	0.000553130363957013	0.012074944479623
"Scd3"	2.42108977733893	-0.244417723806333	11.9230029301731	0.000555094556872653	0.0121128670318309
"Hes6"	-0.567622467125835	5.0262792553912	11.9129415824419	0.000557721239865695	0.0121652090394744
"Fam198a"	1.02107518384801	2.12408316887815	11.908724712497	0.000558824409232025	0.0121842904396225
"Ahctf1"	0.556221822064405	5.51434219710123	11.9058081683307	0.000559700001834941	0.0121983963226714
"Gm15884"	-0.560446962399053	6.43946770973535	11.9041866507239	0.000560359260303997	0.0122077777113104
"Ric8b"	0.6082124587191	4.3532656950672	11.9023277613885	0.000560746687831118	0.0122112318513688
"Hspe1"	-0.563809941795932	6.73073385726709	11.900637278949	0.00056125579072094	0.0122173317838981
"Dock5"	0.57566420018759	4.79245828088958	11.890825488705	0.000564219921718744	0.0122768456294699
"Spink5"	1.94016796959682	0.172870794795857	11.8865168611686	0.000565526542664625	0.0123002599391707
"Gm15883"	0.58414301784949	7.97604705143058	11.892729543061	0.000565929144184377	0.0123040006640868
"4930588G17Rik"	1.56147171901438	0.703818886007562	11.884254655148	0.000566213794873137	0.0123051749889477
"Gm10425"	-1.80996187201159	0.348447446188878	11.8825875229705	0.000566720804855427	0.012311178787236
"Mipep"	-0.556909514081655	5.37184305331107	11.8788066982194	0.000567872332427118	0.0123311731998307
"Hdac11"	-0.555462416213101	6.0599703343301	11.8755140559087	0.000568877098434881	0.0123479657578504
"Reep4"	-0.730215226678912	3.40819088377094	11.8731494979261	0.000569599762120069	0.0123563140271286
"Plat"	-1.92176686350592	0.206177699036878	11.8732912313644	0.000569724898445005	0.0123563140271286
"Tmed9"	-0.55397448342528	5.77598618342106	11.865601998508	0.000571912659752554	0.0123970795014789
"Uchl3"	-0.649963306476251	3.93741111356594	11.8650921828533	0.000572069231957737	0.0123970795014789
"Phactr2"	0.832086285295177	2.90425537214964	11.8540436718096	0.000575473051807518	0.0124657790227716
"Tmed5"	0.577438775481732	7.66623761468339	11.8520683754064	0.000576083751475968	0.0124739433411109
"Abca2"	0.555697343606989	5.42060812221705	11.8503095485295	0.000576628076266708	0.0124806644028631
"Xrn2"	0.555506287593921	5.43313353381645	11.8480213688958	0.000577337003407518	0.0124909412582325
"Brpf3"	0.553494234793428	5.9875722093503	11.8291220958956	0.000583226158471318	0.0126132408726876
"Shpk"	-0.552608132957589	5.89440254905472	11.8282101529511	0.000583511855862355	0.012614306339475
"Fam110a"	-1.20360819852605	1.57525102779358	11.8198384305488	0.000586141197017348	0.012664881954478
"Fam83a"	-1.52528381244424	0.771086429352432	11.8192510144046	0.000586326137753468	0.012664881954478
"Nodal"	1.09882358136707	1.86677557590236	11.8274355513206	0.000587109613478501	0.0126766730910233
"2610005L07Rik"	0.72198965389551	3.44301472725482	11.8167836525406	0.000587705835971239	0.0126827050980716
"Ptpn11"	0.553742536709811	6.04056093954412	11.8143723395841	0.000587864407016122	0.0126827050980716
"Pign"	1.03909249863474	2.04634078596696	11.8135591442324	0.000588121207307575	0.0126831167233149
"Cux2"	1.39360893788481	1.0383080967617	11.8304055619268	0.00058838533950615	0.0126833438633486
"Ubtd1"	-0.737121871660332	3.36219710466596	11.812021190538	0.000588607189954661	0.0126833438633486
"4930535I16Rik"	2.28234983896832	-0.15072283567256	11.810306739793	0.000589149422425657	0.0126899027592556
"Arl6ip5"	-0.564529614836482	5.0426666568851	11.8071846051534	0.000590138161589152	0.0127018794048648
"Pgrmc1"	-0.604424646047499	10.1518273944692	11.8070475528724	0.000590181602621403	0.0127018794048648
"Lsm7"	-0.761211840849084	3.24108664140721	11.8032013213085	0.000591402048331319	0.0127230135018632
"Tysnd1"	-0.551829876739928	5.88943416132276	11.7962355615787	0.000593618840658189	0.0127655566326628
"Gm6649"	1.3631218974802	1.09557760329184	11.7917832661118	0.000595040138401226	0.0127909655536344
"Cpox"	0.582831397437798	8.072199752193	11.7906301437856	0.000595949110270014	0.0128053455015047
"Ube2m"	-0.556636376214033	5.2907610226285	11.7840365596424	0.000597521300620637	0.0128339589178796
"Prrc2c"	0.55220672312378	5.9875515471624	11.7772293170608	0.000600462375004667	0.0128870245274932
"Tff1"	-0.911035465655844	2.56816342468468	11.7748567159579	0.000600475005629451	0.0128870245274932
"Maged1"	0.559996832343004	6.68377188721417	11.7697879942822	0.000602112230278107	0.0129169657507148
"Slc17a9"	-0.751087640761047	3.28161466736322	11.7621341267013	0.000604593017913049	0.0129649723813163
"Mri1"	-0.56844956357484	4.90212331932901	11.7582669848961	0.000605850366391801	0.0129867153869433
"Mas1"	-1.63777134425071	0.570741009923842	11.75042814182	0.000608955767839777	0.01304787621995
"Coro6"	-1.60866484957899	0.620493716262141	11.7538384290319	0.000609192728879264	0.01304787621995
"Ovol1"	-2.16322244019318	-0.0408995753924372	11.7459627873194	0.00060986850244005	0.0130571084312536
"Gm12451"	1.34606255750189	1.13027454724031	11.744869063305	0.000610226975629983	0.0130595426517395
"Ubqln4"	0.551800946168994	5.58192540006951	11.7351608783308	0.000613418220247037	0.0131214026495359
"Slc24a3"	-1.43184275928551	0.945667173073393	11.7345810586739	0.000613609349251064	0.0131214026495359
"Helz"	0.623868861754826	4.13734595257458	11.7322839473448	0.00061436714941539	0.0131323439594388
"Polr2e"	-0.569212185398978	4.8512530696637	11.7216527103791	0.000617886644002742	0.0131995387397533
"Zbtb12"	0.644845278251155	3.94223326139086	11.7212803067753	0.000618010297474702	0.0131995387397533
"Gm28539"	-0.645706664521033	3.94113393515055	11.720549867308	0.000618252906315361	0.0131995387397533
"Myo1b"	0.561566347010915	6.90374428201643	11.7186675128457	0.000618878556656992	0.0132076110533282
"Eif1a"	0.551449137576607	5.5663825929696	11.715876504723	0.000619807399158758	0.0132221448090033
"Lnpep"	0.85331630362385	2.80148747504114	11.7052837647337	0.000623345473503927	0.0132923065738829
"Dnajc4"	-0.765903126876175	3.20131308039474	11.6991121223209	0.000625416256360529	0.0133311360469849
"Tor1aip1"	0.54930598184762	5.87768809523464	11.6948359263416	0.000626855129681054	0.0133564703410037
"Rbm12b2"	0.826136697422397	2.90834721509905	11.6935648241399	0.000627283480002799	0.0133602616800756
"1700040L08Rik"	1.03856102259786	2.03172701654917	11.691266553195	0.000628058727790057	0.0133714354763699
"Rnf144a"	0.846929053539534	2.82088245968378	11.6801578994313	0.000632012481940521	0.0134502440961199
"Il13ra1"	0.64784529861178	3.90304322550204	11.6587284456343	0.000639138813844336	0.0135964805163624
"Pgpep1"	-0.548573392835332	5.91157817838183	11.6477522974305	0.00064292084455303	0.0136714849818405
"Nup153"	0.58507908909088	4.56066050754422	11.6341929436289	0.000647624190433208	0.0137660133195948
"Polr3h"	-0.64179951624593	3.94805488984687	11.6072546000769	0.000657071682741969	0.013961268613832
"Mgp"	-1.63218977901546	0.563939655496896	11.6058428436807	0.000657723637160077	0.0139685864160812
"Cd4"	1.80527340008803	0.307017027328616	11.6047991646286	0.000657939715922478	0.0139685864160812
"Cenpq"	0.97771698486062	2.31443276595513	11.7113117490263	0.000659685768911157	0.0140000854529503
"Tnc"	-1.84889820018903	0.257941402577569	11.5873828191102	0.000664264416649194	0.0140916498693775
"Cs"	-0.562565047153254	7.17409193756296	11.5848772540777	0.000665025367805147	0.0141021853928887
"Xpo5"	0.610514258528413	4.22780244800716	11.5806481073385	0.0006665394443677	0.0141286765893325
"Chtf8"	0.570128992106231	4.76276337939086	11.5792125914877	0.000667054164431321	0.0141309850816244
"Cabyr"	0.685977569037931	3.60880265177452	11.5788672029241	0.000667178067224182	0.0141309850816244
"Gm9887"	-2.55019762056534	-0.35065657938305	11.5735172438955	0.000669100253609829	0.0141660737423989
"Klhl41"	-3.11876274555844	-0.644786956072207	11.5655006058582	0.000671991027334902	0.0142160542224554
"Arl2bp"	-0.813905776261077	2.94599442286102	11.5654927500116	0.000671993866306161	0.0142160542224554
"Ppp1r3b"	-0.5556023243428	6.73481181038017	11.5630615774341	0.000672873033592244	0.0142290110825394
"Ccnt1"	0.566211868286146	4.81429642896125	11.5594924441761	0.000674165818627729	0.01425070084043
"Matn2"	-1.32974672339406	1.15322850497083	11.5551524782905	0.000675741189702249	0.0142783444333402
"Gm26616"	1.01781010476689	2.07796399440269	11.5541053178629	0.000676121856643636	0.014280732152616
"Snrpa"	-0.575005604521482	4.67919078458649	11.5472538895708	0.00067861785947455	0.0143242143786928
"Zbtb42"	1.08337550165124	1.86341355551829	11.5469809514565	0.000678717484477635	0.0143242143786928
"4930599N23Rik"	0.612133045888215	4.20055663138733	11.5428424922915	0.000680385029335855	0.0143497158756917
"Cryz"	-0.555834817545254	6.78916372422202	11.5422034131734	0.000680463725854215	0.0143497158756917
"Gngt1"	-1.74559233227134	0.389770186842869	11.5372286393654	0.000682286882466198	0.0143824780877989
"Coro1a"	-0.832120919254011	2.86205063905604	11.5311720452805	0.000684513166861957	0.0144201989853315
"Smad3"	0.575835773423765	4.65527285590348	11.5308903983326	0.000684616873087639	0.0144201989853315
"Smim8"	-0.790959437643389	3.04655273048412	11.5251285924009	0.000686741935175274	0.0144541138306133
"Micall1"	0.600397404740927	4.32914941351546	11.5250557268011	0.000686768851997165	0.0144541138306133
"Tfr2"	0.587572784143685	8.93123368602915	11.5199539131357	0.000688656132835707	0.0144881193435266
"Ube2s"	-0.748780060364478	3.25356002549926	11.5188375093308	0.000689069815015688	0.0144911083328861
"Scarna2"	-1.70200214060414	0.450579338162249	11.5179293776427	0.000689406507340369	0.0144924765114778
"Setx"	0.581477889120327	4.56893319213058	11.5116080637819	0.000691754760939677	0.0145361133361223
"Col13a1"	0.896912702632959	2.57728371721221	11.5078627242942	0.000693149896957319	0.0145596954536866
"Apoe"	-0.606486477869174	14.3649815734814	11.5054311015319	0.000694057195923636	0.014573015967774
"Hc"	0.589981425657816	9.19845138561818	11.4960852411193	0.000697555550018642	0.014639008601003
"2810459M11Rik"	0.549172417100001	6.31350911632173	11.4951279638675	0.00069791488345399	0.014639008601003
"Apoc1"	-0.601207561913988	10.9209573751341	11.4948391983092	0.000698023314170744	0.014639008601003
"Gm5835"	1.27344095182303	1.28772542909658	11.4900204716118	0.000699835247089265	0.014671241625915
"Kdm3a"	0.562251215678445	4.87161950904252	11.4864086700295	0.000701196467956095	0.0146940043813282
"Ache"	-1.5311211374876	0.712497043306178	11.4812409069431	0.000703148754478436	0.0147291305448324
"Anxa1"	-1.04551607936027	1.97873452806807	11.4792199083534	0.000703913743666108	0.0147393681184528
"Gm14508"	-0.608356837587429	4.22766777169767	11.4775140806845	0.000704560088525128	0.0147471143205497
"Slc4a4"	0.562575653516143	7.33716517263639	11.4758479252357	0.000705191980223319	0.014754552047394
"Ppp1r14a"	-1.66022709524789	0.509413321463438	11.474115474559	0.000705849621626674	0.0147625224863379
"Tram2"	0.585176837421018	4.50414912347403	11.4621598167523	0.000710404933853583	0.0148519727413363
"Cpsf6"	0.545186560485749	5.57274228562962	11.4578572521002	0.000712051542948069	0.0148805663810843
"Mrpl30"	-0.553478958124368	5.12362701682556	11.4562979011183	0.000712649264420584	0.0148872263917899
"Gm26836"	0.546651929917686	6.1368618067792	11.4612507534936	0.000713284807564116	0.0148946709737645
"Tnfrsf19"	-0.691724470007805	3.55000133391212	11.4516856615218	0.000714420170276282	0.0149125427796363
"Gm29237"	1.49030528900193	0.767795385211855	11.4286190392098	0.000723343726471632	0.0150889918529184
"Chd3"	0.572108587615019	7.97230412822156	11.4283743102199	0.000723439003613014	0.0150889918529184
"Fuca2"	-0.752727720708567	3.21663332300413	11.4191791414041	0.000727028041471169	0.0151579238361123
"Tenm3"	-0.551198725213125	5.16537565505165	11.4166013313923	0.000728037431267397	0.0151723827544446
"E330011O21Rik"	-0.785402388525823	3.05175207288421	11.415651121721	0.000728409860705135	0.0151723827544446
"4930474H06Rik"	1.15781294958955	1.63053566960326	11.415230775078	0.000728574674655354	0.0151723827544446
"Tmem45b"	-2.76932212093385	-0.491382501947699	11.4139955676735	0.000729059205876474	0.0151765492825312
"Sema6b"	-0.886149687029517	2.62135310207207	11.4099795468557	0.000730636809830074	0.0152034577671076
"Anxa4"	-0.543919178053986	5.60394221419079	11.4088744269461	0.000731071536289951	0.0152065729729738
"Ephx2"	0.597239913820848	10.6691376569832	11.4038990900422	0.000733031948092085	0.0152414082332646
"Rbm12b1"	0.684604903430503	3.5824157344466	11.4021703270759	0.000733714368212499	0.0152496543386215
"Gm34921"	-1.73501902324484	0.390824914364477	11.3975593703513	0.000735537660027951	0.0152815968751835
"Marcks"	-0.664953626484897	3.70473545223059	11.3964091564543	0.000735993197383448	0.0152851090151807
"Zzef1"	0.542691316961422	5.714570515382	11.3850016260429	0.000740526563115454	0.0153732738217505
"Gcc2"	0.556654287547692	4.96143930458594	11.3814042150153	0.000741962021745852	0.0153970827484272
"Cdc20"	-2.24302568937369	-0.150829889777344	11.3773276329963	0.000743592080218998	0.0154249098973267
"Gtf3c1"	0.546293931072131	6.31837577298474	11.3763239055563	0.000743993984609244	0.0154272487605352
"Klf9"	0.542886050071999	6.00520926105833	11.373602343756	0.000746114518914466	0.0154652089850985
"Pgrmc2"	-0.543026722337152	6.02464374839339	11.3659517950809	0.000748159975464917	0.0154967403222918
"Shroom3"	-0.631759398486992	3.97371198556831	11.3658110879472	0.000748216652676017	0.0154967403222918
"Sh3pxd2a"	0.542036659871688	5.70260953723626	11.3599829879694	0.000750796869279265	0.0155441464364209
"Gm14018"	-1.58680260181852	0.604823545358391	11.3583254940103	0.000751238132943546	0.0155472490717366
"Fam205c"	5.06289105512318	-1.1511167593335	11.3528200711476	0.000753468203626727	0.0155830410612853
"Ubr5"	0.554622715597819	7.03937047295803	11.3526141653107	0.000753551739135872	0.0155830410612853
"Aip"	-0.576583691213867	4.58539792334459	11.3481000549224	0.000755385456262874	0.0156149090461035
